Sample	taxa	abundance
GF15_b6_d94_stool	c__Bacilli	0.11953
GF15_b6_d95_stool	c__Gammaproteobacteria	99.09885
GF15_b6_d95_stool	c__Bacilli	0.76838
GF15_b6_d95_stool	c__Actinobacteria	0.13277
GF15_b6_d97_colon	c__Gammaproteobacteria	100
GF15_B7_d32	c__Gammaproteobacteria	100
GF15_B7_d35_colon	c__Gammaproteobacteria	100
GF15_b7_d97_colon	c__Gammaproteobacteria	100
GF15_b8_d94_stool	c__Gammaproteobacteria	97.50349
GF15_b8_d94_stool	c__Actinobacteria	1.79888
GF15_b8_d94_stool	c__Bacilli	0.69763
GF15_b8_d97_colon	c__Gammaproteobacteria	100
GF15_b9_d106_stool	c__Gammaproteobacteria	98.56422
GF15_b9_d106_stool	c__Actinobacteria	1.33937
GF15_b9_d106_stool	c__Clostridia	0.09641
GF15_b9_d94_stool	c__Gammaproteobacteria	95.69458
GF15_b9_d94_stool	c__Bacilli	3.03297
GF15_b9_d94_stool	c__Actinobacteria	1.27245
GF15_B9_d97_colon	c__Gammaproteobacteria	100
GF15_bdam_d18_stool	c__Actinobacteria	65.74315
GF15_bdam_d18_stool	c__Clostridia	24.86339
GF15_bdam_d18_stool	c__Gammaproteobacteria	4.41929
GF15_bdam_d18_stool	c__Bacilli	3.98613
GF15_bdam_d18_stool	c__Tissierellia	0.52792
GF15_bdam_d18_stool	c__Negativicutes	0.46012
GF15_c_d18_stool	c__Actinobacteria	72.98868
GF15_c_d18_stool	c__Clostridia	16.40134
GF15_c_d18_stool	c__Bacilli	4.94038
GF15_c_d18_stool	c__Gammaproteobacteria	3.79295
GF15_c_d18_stool	c__Tissierellia	1.63481
GF15_c_d18_stool	c__Negativicutes	0.24183
GF15_c1_d105_stool	c__Gammaproteobacteria	98.1717
GF15_c1_d105_stool	c__Bacilli	1.8283
GF15_c1_d108_colon	c__Gammaproteobacteria	99.04383
GF15_c1_d108_colon	c__Actinobacteria	0.75489
GF15_c1_d108_colon	c__Bacilli	0.20128
GF15_C1_d36	c__Gammaproteobacteria	56.4929
GF15_C1_d36	c__Bacilli	42.93361
GF15_C1_d36	c__Actinobacteria	0.57349
GF15_C1_d37	c__Gammaproteobacteria	85.98756
GF15_C1_d37	c__Bacilli	11.87903
GF15_C1_d37	c__Actinobacteria	2.13341
GF15_C1_d39_colon	c__Gammaproteobacteria	100
GF15_c1_d74_colon	c__Gammaproteobacteria	100
GF15_c2_d105_stool	c__Gammaproteobacteria	95.43287
GF15_c2_d105_stool	c__Bacilli	4.48893
GF15_c2_d105_stool	c__Actinobacteria	0.0782
GF15_c2_d108_colon	c__Gammaproteobacteria	98.81998
GF15_c2_d108_colon	c__Actinobacteria	1.03642
GF15_c2_d108_colon	c__Bacilli	0.1436
GF15_C2_d36	c__Gammaproteobacteria	90.78979
GF15_C2_d36	c__Bacilli	9.21021
GF15_C2_d37	c__Gammaproteobacteria	89.57418
GF15_C2_d37	c__Bacilli	8.73129
GF15_C2_d37	c__Actinobacteria	1.27179
GF15_C2_d37	c__Clostridia	0.42273
GF15_C2_d39_colon	c__Gammaproteobacteria	100
GF15_c2_d73_16_stool	c__Gammaproteobacteria	100
GF15_c2_d74_colon	c__Gammaproteobacteria	100
GF15_c3_d108_colon	c__Gammaproteobacteria	99.17952
GF15_c3_d108_colon	c__Actinobacteria	0.82048
GF15_C3_d36	c__Gammaproteobacteria	91.88862
GF15_C3_d36	c__Bacilli	7.48336
GF15_C3_d36	c__Actinobacteria	0.62802
GF15_C3_d39_colon	c__Gammaproteobacteria	100
GF15_c4_d105_stool	c__Gammaproteobacteria	86.1993
GF15_c4_d105_stool	c__Bacilli	9.97681
GF15_c4_d105_stool	c__Clostridia	3.40918
GF15_c4_d105_stool	c__Actinobacteria	0.41471
GF15_c4_d108_colon	c__Gammaproteobacteria	99.07233
GF15_c4_d108_colon	c__Actinobacteria	0.90803
GF15_c4_d108_colon	c__Bacilli	0.01964
GF15_C4_d36	c__Gammaproteobacteria	96.94756
GF15_C4_d36	c__Bacilli	2.46018
GF15_C4_d36	c__Actinobacteria	0.59226
GF15_C4_d37	c__Gammaproteobacteria	96.15042
GF15_C4_d37	c__Bacilli	2.15759
GF15_C4_d37	c__Actinobacteria	1.42075
GF15_C4_d37	c__Clostridia	0.27123
GF15_C4_d38	c__Gammaproteobacteria	100
GF15_C4_d39_colon	c__Gammaproteobacteria	100
GF15_c4_d73_stool	c__Gammaproteobacteria	99.66445
GF15_c4_d73_stool	c__Bacilli	0.25995
GF15_c4_d73_stool	c__Actinobacteria	0.0756
GF15_c4_d74_colon	c__Gammaproteobacteria	100
GF15_c5_d105_stool	c__Gammaproteobacteria	92.40176
GF15_c5_d105_stool	c__Bacilli	6.16041
GF15_c5_d105_stool	c__Actinobacteria	1.3294
GF15_c5_d105_stool	c__Clostridia	0.10842
GF15_c5_d108_colon	c__Gammaproteobacteria	97.97975
GF15_c5_d108_colon	c__Actinobacteria	2.02025
GF15_C5_d36	c__Gammaproteobacteria	70.74062
GF15_C5_d36	c__Bacilli	29.15074
GF15_C5_d36	c__Actinobacteria	0.10864
GF15_C5_d37	c__Gammaproteobacteria	78.39643
GF15_C5_d37	c__Bacilli	20.72677
GF15_C5_d37	c__Actinobacteria	0.8768
GF15_C5_d39_colon	c__Gammaproteobacteria	100
GF15_c5_d71_stool	c__Actinobacteria	73.15538
GF15_c5_d71_stool	c__Gammaproteobacteria	20.0779
GF15_c5_d71_stool	c__Bacilli	6.72639
GF15_c5_d71_stool	c__Clostridia	0.04034
GF15_c5_d74_colon	c__Gammaproteobacteria	100
GF15_c6_d105_stool	c__Gammaproteobacteria	94.4705
GF15_c6_d105_stool	c__Bacilli	5.31141
GF15_c6_d105_stool	c__Actinobacteria	0.1158
GF15_c6_d105_stool	c__Clostridia	0.10229
GF15_c6_d108_colon	c__Gammaproteobacteria	97.41859
GF15_c6_d108_colon	c__Actinobacteria	2.58141
GF15_C6_d36	c__Gammaproteobacteria	91.56987
GF15_C6_d36	c__Bacilli	8.03343
GF15_C6_d36	c__Actinobacteria	0.3967
GF15_C6_d39_colon	c__Gammaproteobacteria	100
GF15_c6_d71_stool	c__Gammaproteobacteria	97.17756
GF15_c6_d71_stool	c__Actinobacteria	2.43546
GF15_c6_d71_stool	c__Bacilli	0.38699
GF15_C6_d72_stool	c__Gammaproteobacteria	98.0767
GF15_C6_d72_stool	c__Actinobacteria	1.17734
GF15_C6_d72_stool	c__Bacilli	0.74597
GF15_c6_d74_colon	c__Gammaproteobacteria	100
GF15_c7_d105_stool	c__Gammaproteobacteria	99.32134
GF15_c7_d105_stool	c__Bacilli	0.67866
GF15_c7_d108_colon	c__Gammaproteobacteria	98.00878
GF15_c7_d108_colon	c__Actinobacteria	1.99122
GF15_c7_d72_stool	c__Gammaproteobacteria	97.22642
GF15_c7_d72_stool	c__Actinobacteria	2.12828
GF15_c7_d72_stool	c__Bacilli	0.6453
GF15_c7_d74_colon	c__Gammaproteobacteria	100
GF15_c8_d108_colon	c__Gammaproteobacteria	99.36539
GF15_c8_d108_colon	c__Actinobacteria	0.63461
GF15_c8_d74_colon	c__Gammaproteobacteria	100
GF15_c9_d108_colon	c__Gammaproteobacteria	83.60203
GF15_c9_d108_colon	c__Bacilli	16.14859
GF15_c9_d108_colon	c__Actinobacteria	0.24938
GF15_cdam_d11_stool	c__Actinobacteria	78.81169
GF15_cdam_d11_stool	c__Clostridia	14.32849
GF15_cdam_d11_stool	c__Gammaproteobacteria	3.41062
GF15_cdam_d11_stool	c__Bacilli	2.03868
GF15_cdam_d11_stool	c__Tissierellia	0.77249
GF15_cdam_d11_stool	c__Negativicutes	0.63803
GF15_cdam_d23_stool	c__Actinobacteria	82.26897
GF15_cdam_d23_stool	c__Clostridia	12.89718
GF15_cdam_d23_stool	c__Bacilli	1.77449
GF15_cdam_d23_stool	c__Tissierellia	1.49294
GF15_cdam_d23_stool	c__Gammaproteobacteria	0.78665
GF15_cdam_d23_stool	c__Negativicutes	0.77977
GF15_cdam_d5_stool	c__Actinobacteria	75.3763
GF15_cdam_d5_stool	c__Clostridia	13.56804
GF15_cdam_d5_stool	c__Gammaproteobacteria	8.07205
GF15_cdam_d5_stool	c__Bacilli	2.05436
GF15_cdam_d5_stool	c__Negativicutes	0.66964
GF15_cdam_d5_stool	c__Tissierellia	0.25962
GF15_cdam_d59_stool	c__Actinobacteria	46.15229
GF15_cdam_d59_stool	c__Clostridia	44.4177
GF15_cdam_d59_stool	c__Gammaproteobacteria	5.49624
GF15_cdam_d59_stool	c__Bacilli	3.93378
GF15_d67_B1_stool	c__Gammaproteobacteria	95.23164
GF15_d67_B1_stool	c__Bacilli	4.45422
GF15_d67_B1_stool	c__Actinobacteria	0.31414
GF15_d67_B2_stool	c__Gammaproteobacteria	99.26968
GF15_d67_B2_stool	c__Actinobacteria	0.68199
GF15_d67_B2_stool	c__Bacilli	0.04833
GF15_d67_B3_stool	c__Gammaproteobacteria	95.56444
GF15_d67_B3_stool	c__Bacilli	2.23032
GF15_d67_B3_stool	c__Actinobacteria	1.7919
GF15_d67_B3_stool	c__Clostridia	0.41334
GF15_d67_B4_stool	c__Gammaproteobacteria	99.08134
GF15_d67_B4_stool	c__Actinobacteria	0.91866
GF15_d67_B5_stool	c__Gammaproteobacteria	97.64
GF15_d67_B5_stool	c__Actinobacteria	1.91235
GF15_d67_B5_stool	c__Bacilli	0.44385
GF15_d67_B5_stool	c__Clostridia	0.0038
GF15_d67_B6_stool	c__Gammaproteobacteria	99.90756
GF15_d67_B6_stool	c__Actinobacteria	0.09244
GF15_d67_B7_stool	c__Gammaproteobacteria	99.9118
GF15_d67_B7_stool	c__Bacilli	0.0882
GF15_d67_B8_stool	c__Gammaproteobacteria	99.41998
GF15_d67_B8_stool	c__Bacilli	0.30087
GF15_d67_B8_stool	c__Actinobacteria	0.25129
GF15_d67_B8_stool	c__Clostridia	0.02786
GF15_d68_B1_colon	c__Gammaproteobacteria	94.90827
GF15_d68_B1_colon	c__Clostridia	2.71133
GF15_d68_B1_colon	c__Bacilli	2.3804
GF15_d68_B2_stool	c__Gammaproteobacteria	99.49678
GF15_d68_B2_stool	c__Actinobacteria	0.44779
GF15_d68_B2_stool	c__Bacilli	0.05543
GF15_d68_B5_colon	c__Gammaproteobacteria	100
GF15_d68_B8_stool	c__Gammaproteobacteria	98.04813
GF15_d68_B8_stool	c__Bacilli	0.85831
GF15_d68_B8_stool	c__Clostridia	0.6879
GF15_d68_B8_stool	c__Actinobacteria	0.40566
GF15_d69_B2_stool	c__Gammaproteobacteria	100
GF15_d69_B9_stool	c__Gammaproteobacteria	100
GF15_d70_B2_colon	c__Gammaproteobacteria	100
GF15_d70_B4_colon	c__Gammaproteobacteria	100
GF15_d70_B6_colon	c__Gammaproteobacteria	100
GF15_d70_B7_colon	c__Gammaproteobacteria	100
GF15_d70_B8_colon	c__Gammaproteobacteria	100
GF15_d70_B9_colon	c__Gammaproteobacteria	100
GF15_d71_A1_stool	c__Gammaproteobacteria	99.19541
GF15_d71_A1_stool	c__Actinobacteria	0.68593
GF15_d71_A1_stool	c__Bacilli	0.11866
GF15_d71_A3_stool	c__Gammaproteobacteria	87.59486
GF15_d71_A3_stool	c__Bacilli	11.51468
GF15_d71_A3_stool	c__Actinobacteria	0.89046
GF15_d71_A4_stool	c__Gammaproteobacteria	100
GF15_d71_A5_stool	c__Gammaproteobacteria	100
GF15_d71_A6_stool	c__Gammaproteobacteria	97.7925
GF15_d71_A6_stool	c__Bacilli	1.37374
GF15_d71_A6_stool	c__Actinobacteria	0.83377
GF15_d71_A7_stool	c__Gammaproteobacteria	98.56711
GF15_d71_A7_stool	c__Actinobacteria	0.72189
GF15_d71_A7_stool	c__Bacilli	0.68107
GF15_d71_A7_stool	c__Clostridia	0.02993
GF15_d71_A8_stool	c__Gammaproteobacteria	95.21037
GF15_d71_A8_stool	c__Bacilli	2.48143
GF15_d71_A8_stool	c__Actinobacteria	2.3082
GF15_d71_C2_stool	c__Gammaproteobacteria	91.02612
GF15_d71_C2_stool	c__Bacilli	8.23437
GF15_d71_C2_stool	c__Actinobacteria	0.73952
GF15_d71_C3_stool	c__Gammaproteobacteria	82.68131
GF15_d71_C3_stool	c__Bacilli	16.52142
GF15_d71_C3_stool	c__Actinobacteria	0.56724
GF15_d71_C3_stool	c__Clostridia	0.23003
GF15_d71_C4_stool	c__Gammaproteobacteria	99.77378
GF15_d71_C4_stool	c__Actinobacteria	0.22622
GF15_INOC	c__Tissierellia	34.17622
GF15_INOC	c__Bacilli	31.78256
GF15_INOC	c__Actinobacteria	28.1213
GF15_INOC	c__Gammaproteobacteria	3.65098
GF15_INOC	c__Clostridia	1.63877
GF15_INOC	c__Negativicutes	0.63018
GF16_A1_d32	c__Bacilli	51.40762
GF16_A1_d32	c__Gammaproteobacteria	48.59238
GF16_A1_d35_colon	c__Actinobacteria	100
GF16_A2_d32	c__Bacilli	100
GF16_A2_d35_colon	c__Bacilli	56.05929
GF16_A2_d35_colon	c__Gammaproteobacteria	43.94071
GF16_A3_d32	c__Bacilli	89.10817
GF16_A3_d32	c__Gammaproteobacteria	10.89183
GF16_A3_d34	c__Bacilli	64.9185
GF16_A3_d34	c__Clostridia	19.88291
GF16_A3_d34	c__Gammaproteobacteria	15.19859
GF16_A3_d35_colon	c__Bacilli	100
GF16_a4_d100_stool	c__Bacilli	61.77695
GF16_a4_d100_stool	c__Gammaproteobacteria	33.57036
GF16_a4_d100_stool	c__Clostridia	4.65269
GF16_A4_d32	c__Bacilli	58.63305
GF16_A4_d32	c__Gammaproteobacteria	41.36695
GF16_A5_d32	c__Bacilli	100
GF16_A6_d32	c__Bacilli	79.46103
GF16_A6_d32	c__Gammaproteobacteria	20.53897
GF16_A6_d33	c__Bacilli	87.17244
GF16_A6_d33	c__Gammaproteobacteria	12.82756
GF16_A6_d35_colon	c__Bacilli	100
GF16_A7_d32	c__Bacilli	73.01374
GF16_A7_d32	c__Gammaproteobacteria	26.98626
GF16_A7_d34	c__Bacilli	96.46847
GF16_A7_d34	c__Gammaproteobacteria	3.53153
GF16_Adam_d21	c__Clostridia	75.16514
GF16_Adam_d21	c__Bacilli	18.42038
GF16_Adam_d21	c__Bacteroidia	5.53117
GF16_Adam_d21	c__Coriobacteriia	0.88331
GF16_B1_d32	c__Bacilli	100
GF16_B2_d32	c__Bacilli	100
GF16_B2_d34	c__Gammaproteobacteria	67.71461
GF16_B2_d34	c__Clostridia	21.81735
GF16_B2_d34	c__Bacilli	6.23082
GF16_B2_d34	c__Actinobacteria	4.09511
GF16_B2_d34	c__Tissierellia	0.14211
GF16_B5_d32	c__Bacilli	55.60949
GF16_B5_d32	c__Gammaproteobacteria	44.39051
GF16_B5_d33_colon	c__Bacilli	70.72955
GF16_B5_d33_colon	c__Gammaproteobacteria	29.27045
GF16_B6_d32	c__Bacilli	82.83627
GF16_B6_d32	c__Gammaproteobacteria	17.16373
GF16_c1_d105_stool	c__Bacilli	99.5368
GF16_c1_d105_stool	c__Gammaproteobacteria	0.4632
GF16_C1_d34	c__Clostridia	100
GF16_C1_d35_colon	c__Bacilli	98.52817
GF16_C1_d35_colon	c__Gammaproteobacteria	1.27653
GF16_C1_d35_colon	c__Clostridia	0.19531
GF16_c1_d67_stool	c__Bacilli	58.2325
GF16_c1_d67_stool	c__Gammaproteobacteria	41.7675
GF16_c1_d69_stool	c__Bacilli	95.05831
GF16_c1_d69_stool	c__Actinobacteria	3.60995
GF16_c1_d69_stool	c__Coriobacteriia	1.33174
GF16_c10_d105_stool	c__Bacilli	100
GF16_c10_d106_stool	c__Bacilli	100
GF16_c2_d105_stool	c__Bacilli	100
GF16_C2_d32	c__Bacilli	94.1463
GF16_C2_d32	c__Gammaproteobacteria	5.8537
GF16_C2_d35_colon	c__Bacilli	62.66687
GF16_C2_d35_colon	c__Gammaproteobacteria	37.33313
GF16_c2_d67_stool	c__Bacilli	52.2654
GF16_c2_d67_stool	c__Gammaproteobacteria	47.60953
GF16_c2_d67_stool	c__Bacteroidia	0.12507
GF16_c2_d68_stool	c__Bacilli	65.62456
GF16_c2_d68_stool	c__Gammaproteobacteria	34.37544
GF16_c2_d69_stool	c__Bacilli	76.46044
GF16_c2_d69_stool	c__Gammaproteobacteria	21.96918
GF16_c2_d69_stool	c__Bacteroidia	1.57038
GF16_c3_d105_stool	c__Bacilli	93.24067
GF16_c3_d105_stool	c__Gammaproteobacteria	6.11221
GF16_c3_d105_stool	c__Bacteroidia	0.64712
GF16_C3_d32	c__Bacilli	70.86863
GF16_C3_d32	c__Gammaproteobacteria	29.13137
GF16_C3_d33	c__Bacilli	50.02693
GF16_C3_d33	c__Gammaproteobacteria	49.97307
GF16_C3_d35_colon	c__Gammaproteobacteria	52.32714
GF16_C3_d35_colon	c__Bacilli	47.67286
GF16_c3_d67_stool	c__Gammaproteobacteria	69.34372
GF16_c3_d67_stool	c__Bacilli	30.65628
GF16_c4_d105_stool	c__Bacilli	100
GF16_C4_d33	c__Bacilli	84.92995
GF16_C4_d33	c__Gammaproteobacteria	9.9767
GF16_C4_d33	c__Bacteroidia	3.76533
GF16_C4_d33	c__Clostridia	1.32803
GF16_C4_d34	c__Clostridia	95.89315
GF16_C4_d34	c__Bacilli	4.10685
GF16_C4_d35_colon	c__Gammaproteobacteria	50.22141
GF16_C4_d35_colon	c__Bacilli	49.77859
GF16_c4_d67_stool	c__Gammaproteobacteria	55.5187
GF16_c4_d67_stool	c__Bacilli	44.4813
GF16_c4_d69_stool	c__Gammaproteobacteria	51.64967
GF16_c4_d69_stool	c__Bacilli	48.35033
GF16_c5_d105_stool	c__Bacilli	100
GF16_C5_d32	c__Bacilli	83.41843
GF16_C5_d32	c__Gammaproteobacteria	16.58157
GF16_C5_d35_colon	c__Bacilli	53.1508
GF16_C5_d35_colon	c__Gammaproteobacteria	46.8492
GF16_c5_d67_stool	c__Bacilli	64.27033
GF16_c5_d67_stool	c__Gammaproteobacteria	35.72967
GF16_c5_d68_stool	c__Bacilli	66.7494
GF16_c5_d68_stool	c__Gammaproteobacteria	33.2506
GF16_c6_d105_stool	c__Bacilli	97.11774
GF16_c6_d105_stool	c__Gammaproteobacteria	2.88226
GF16_c7_d105_stool	c__Bacilli	100
GF16_inoc_200622	c__Bacilli	76.52548
GF16_inoc_200622	c__Bacteroidia	12.1128
GF16_inoc_200622	c__Clostridia	9.29025
GF16_inoc_200622	c__Actinobacteria	1.7771
GF16_inoc_200622	c__Coriobacteriia	0.28876
GF16_inoc_200622	c__Erysipelotrichia	0.00562
GF17_a1_d31_stool	c__Gammaproteobacteria	98.80712
GF17_a1_d31_stool	c__Bacilli	0.6928
GF17_a1_d31_stool	c__Clostridia	0.50008
GF17_a2_d31_stool	c__Gammaproteobacteria	95.99259
GF17_a2_d31_stool	c__Clostridia	3.0092
GF17_a2_d31_stool	c__Bacilli	0.99821
GF17_a3_d31_stool	c__Gammaproteobacteria	98.49462
GF17_a3_d31_stool	c__Clostridia	1.16098
GF17_a3_d31_stool	c__Bacilli	0.3444
GF17_a4_d31_stool	c__Gammaproteobacteria	99.86258
GF17_a4_d31_stool	c__Bacilli	0.13742
GF17_a5_d31_stool	c__Gammaproteobacteria	99.64987
GF17_a5_d31_stool	c__Bacilli	0.29929
GF17_a5_d31_stool	c__Clostridia	0.05085
GF17_a6_d31_stool	c__Gammaproteobacteria	98.24473
GF17_a6_d31_stool	c__Bacilli	1.75527
GF17_a7_d31_stool	c__Gammaproteobacteria	100
GF17_b2_d31_stool	c__Gammaproteobacteria	99.66418
GF17_b2_d31_stool	c__Bacilli	0.33582
GF17_b3_d31_stool	c__Gammaproteobacteria	100
GF17_b6_d31_stool	c__Gammaproteobacteria	99.91782
GF17_b6_d31_stool	c__Clostridia	0.08218
GF17_inoc_200903	c__Gammaproteobacteria	66.24378
GF17_inoc_200903	c__Bacilli	32.4877
GF17_inoc_200903	c__Actinobacteria	1.26851
GF18_a1_d32_stool	c__Gammaproteobacteria	97.91249
GF18_a1_d32_stool	c__Bacilli	1.12064
GF18_a1_d32_stool	c__Clostridia	0.91684
GF18_a1_d32_stool	c__Erysipelotrichia	0.05003
GF18_a1_d33_stool	c__Gammaproteobacteria	53.09023
GF18_a1_d33_stool	c__Clostridia	36.92416
GF18_a1_d33_stool	c__Erysipelotrichia	9.23303
GF18_a1_d33_stool	c__Bacilli	0.75258
GF18_a1_d35_colon	c__Bacilli	95.68696
GF18_a1_d35_colon	c__Erysipelotrichia	4.31304
GF18_a2_d33_stool	c__Gammaproteobacteria	99.89463
GF18_a2_d33_stool	c__Bacilli	0.10537
GF18_a2_d35_colon	c__Actinobacteria	90.00249
GF18_a2_d35_colon	c__Bacilli	9.99751
GF18_a2_d54_colon	c__Gammaproteobacteria	69.1438
GF18_a2_d54_colon	c__Erysipelotrichia	17.03681
GF18_a2_d54_colon	c__Bacilli	8.04728
GF18_a2_d54_colon	c__Clostridia	5.77211
GF18_a3_d35_colon	c__Gammaproteobacteria	68.5905
GF18_a3_d35_colon	c__Bacilli	31.4095
GF18_a3_d54_colon	c__Gammaproteobacteria	74.3342
GF18_a3_d54_colon	c__Erysipelotrichia	13.99392
GF18_a3_d54_colon	c__Clostridia	8.86191
GF18_a3_d54_colon	c__Bacilli	2.80997
GF18_a4_d32_stool	c__Gammaproteobacteria	98.31302
GF18_a4_d32_stool	c__Clostridia	1.18171
GF18_a4_d32_stool	c__Bacilli	0.50527
GF18_a4_d33_stool	c__Gammaproteobacteria	49.1073
GF18_a4_d33_stool	c__Clostridia	29.28812
GF18_a4_d33_stool	c__Erysipelotrichia	20.73127
GF18_a4_d33_stool	c__Bacilli	0.87331
GF18_a4_d35_colon	c__Bacilli	99.69597
GF18_a4_d35_colon	c__Clostridia	0.30403
GF18_a4_d54_colon	c__Gammaproteobacteria	98.23824
GF18_a4_d54_colon	c__Bacilli	1.29312
GF18_a4_d54_colon	c__Actinobacteria	0.46864
GF18_a5_d54_colon	c__Gammaproteobacteria	82.48128
GF18_a5_d54_colon	c__Clostridia	9.48275
GF18_a5_d54_colon	c__Bacilli	5.0831
GF18_a5_d54_colon	c__Erysipelotrichia	2.95287
GF18_adam_d33_stoolsoln	c__Bacilli	82.66301
GF18_adam_d33_stoolsoln	c__Erysipelotrichia	10.79604
GF18_adam_d33_stoolsoln	c__Clostridia	6.34234
GF18_adam_d33_stoolsoln	c__Actinobacteria	0.13864
GF18_adam_d33_stoolsoln	c__Gammaproteobacteria	0.05997
GF18_b3_d32_stool	c__Gammaproteobacteria	99.85053
GF18_b3_d32_stool	c__Clostridia	0.14947
GF18_b3_d33_stool	c__Gammaproteobacteria	87.83785
GF18_b3_d33_stool	c__Clostridia	7.38146
GF18_b3_d33_stool	c__Erysipelotrichia	4.21408
GF18_b3_d33_stool	c__Bacilli	0.56661
GF18_b3_d35_colon	c__Gammaproteobacteria	100
GF18_b4_d32_stool	c__Gammaproteobacteria	98.19181
GF18_b4_d32_stool	c__Clostridia	1.15122
GF18_b4_d32_stool	c__Bacilli	0.65696
GF18_b4_d35_colon	c__Gammaproteobacteria	99.66706
GF18_b4_d35_colon	c__Erysipelotrichia	0.33294
GF18_bdam_d33_stoolsoln	c__Gammaproteobacteria	90.73912
GF18_bdam_d33_stoolsoln	c__Erysipelotrichia	6.81325
GF18_bdam_d33_stoolsoln	c__Clostridia	1.89779
GF18_bdam_d33_stoolsoln	c__Bacilli	0.36124
GF18_bdam_d33_stoolsoln	c__Tissierellia	0.18861
GF18_d0_innoculum	c__Bacilli	63.64853
GF18_d0_innoculum	c__Gammaproteobacteria	25.9294
GF18_d0_innoculum	c__Negativicutes	4.65721
GF18_d0_innoculum	c__Clostridia	3.60809
GF18_d0_innoculum	c__Erysipelotrichia	2.15677
GF2_A_dam_d33	c__Actinobacteria	82.89008
GF2_A_dam_d33	c__Bacilli	10.72864
GF2_A_dam_d33	c__Clostridia	6.38128
GF2_A_dam_day19	c__Clostridia	68.28077
GF2_A_dam_day19	c__Actinobacteria	24.11772
GF2_A_dam_day19	c__Gammaproteobacteria	3.83797
GF2_A_dam_day19	c__Bacilli	3.03895
GF2_A_dam_day19	c__Negativicutes	0.72458
GF2_A_dam_day29	c__Actinobacteria	50.71415
GF2_A_dam_day29	c__Bacilli	48.66391
GF2_A_dam_day29	c__Clostridia	0.62194
GF2_A_day1_dad	c__Clostridia	60.25323
GF2_A_day1_dad	c__Gammaproteobacteria	21.39367
GF2_A_day1_dad	c__Bacilli	18.3531
GF2_A_day1_mom	c__Gammaproteobacteria	44.23391
GF2_A_day1_mom	c__Clostridia	39.24553
GF2_A_day1_mom	c__Bacilli	16.52056
GF2_A1_d37	c__Clostridia	48.98064
GF2_A1_d37	c__Actinobacteria	34.88534
GF2_A1_d37	c__Negativicutes	10.88429
GF2_A1_d37	c__Gammaproteobacteria	3.29228
GF2_A1_d37	c__Bacilli	1.54566
GF2_A1_d37	c__Tissierellia	0.41179
GF2_A1_d39	c__Clostridia	72.78351
GF2_A1_d39	c__Gammaproteobacteria	25.97154
GF2_A1_d39	c__Bacilli	0.99044
GF2_A1_d39	c__Actinobacteria	0.25451
GF2_A1_day28	c__Gammaproteobacteria	99.86509
GF2_A1_day28	c__Bacilli	0.13491
GF2_A1_day29	c__Gammaproteobacteria	96.55371
GF2_A1_day29	c__Clostridia	1.44085
GF2_A1_day29	c__Bacilli	1.32712
GF2_A1_day29	c__Actinobacteria	0.67832
GF2_A1_day30	c__Gammaproteobacteria	100
GF2_A1_day31	c__Clostridia	63.14717
GF2_A1_day31	c__Gammaproteobacteria	22.77549
GF2_A1_day31	c__Actinobacteria	11.84523
GF2_A1_day31	c__Bacilli	2.2321
GF2_A1_day32	c__Gammaproteobacteria	90.91001
GF2_A1_day32	c__Bacilli	7.43609
GF2_A1_day32	c__Actinobacteria	1.65389
GF2_A1_day41	c__Clostridia	57.21899
GF2_A1_day41	c__Gammaproteobacteria	34.66396
GF2_A1_day41	c__Actinobacteria	7.67627
GF2_A1_day41	c__Bacilli	0.44079
GF2_A1_day42	c__Gammaproteobacteria	72.03856
GF2_A1_day42	c__Clostridia	25.29663
GF2_A1_day42	c__Actinobacteria	1.79555
GF2_A1_day42	c__Bacilli	0.86926
GF2_A1_day44	c__Gammaproteobacteria	95.55142
GF2_A1_day44	c__Bacilli	2.3056
GF2_A1_day44	c__Actinobacteria	1.2568
GF2_A1_day44	c__Clostridia	0.88617
GF2_A2_Colon	c__Gammaproteobacteria	71.33706
GF2_A2_Colon	c__Actinobacteria	16.37148
GF2_A2_Colon	c__Clostridia	12.00338
GF2_A2_Colon	c__Bacilli	0.28807
GF2_A2_d36	c__Clostridia	86.1113
GF2_A2_d36	c__Gammaproteobacteria	11.447
GF2_A2_d36	c__Actinobacteria	1.69692
GF2_A2_d36	c__Bacilli	0.74478
GF2_A2_D37	c__Clostridia	71.23591
GF2_A2_D37	c__Bacilli	16.186
GF2_A2_D37	c__Gammaproteobacteria	10.27526
GF2_A2_D37	c__Actinobacteria	2.30283
GF2_A2_d39	c__Clostridia	84.79906
GF2_A2_d39	c__Gammaproteobacteria	13.30992
GF2_A2_d39	c__Bacilli	1.75912
GF2_A2_d39	c__Actinobacteria	0.1319
GF2_A2_day28	c__Gammaproteobacteria	100
GF2_A2_day29	c__Gammaproteobacteria	99.47382
GF2_A2_day29	c__Bacilli	0.29676
GF2_A2_day29	c__Actinobacteria	0.16344
GF2_A2_day29	c__Clostridia	0.06597
GF2_A2_day30	c__Actinobacteria	43.81059
GF2_A2_day30	c__Clostridia	43.35946
GF2_A2_day30	c__Gammaproteobacteria	10.46707
GF2_A2_day30	c__Bacilli	2.36287
GF2_A2_day31	c__Gammaproteobacteria	97.34645
GF2_A2_day31	c__Bacilli	2.30904
