Sample	taxa	abundance
GF4_C2_d38	p__Proteobacteria	34.996
GF4_C2_d39	p__Firmicutes	69.4231
GF4_C2_d39	p__Proteobacteria	30.5769
GF4_C2_d43	p__Firmicutes	87.76359
GF4_C2_d43	p__Proteobacteria	10.52002
GF4_C2_d43	p__Actinobacteria	1.71639
GF4_C2_d45	p__Firmicutes	87.786
GF4_C2_d45	p__Proteobacteria	9.82377
GF4_C2_d45	p__Actinobacteria	2.39023
GF4_C2_d46	p__Firmicutes	71.31127
GF4_C2_d46	p__Actinobacteria	15.77826
GF4_C2_d46	p__Proteobacteria	12.91047
GF4_C2_LI	p__Actinobacteria	97.89862
GF4_C2_LI	p__Firmicutes	1.458
GF4_C2_LI	p__Proteobacteria	0.64339
GF4_C2_SI	p__Actinobacteria	99.79752
GF4_C2_SI	p__Firmicutes	0.20248
GF4_C3_d35	p__Firmicutes	61.70128
GF4_C3_d35	p__Proteobacteria	37.25737
GF4_C3_d35	p__Actinobacteria	1.04135
GF4_C3_d36	p__Proteobacteria	70.60499
GF4_C3_d36	p__Firmicutes	29.01738
GF4_C3_d36	p__Actinobacteria	0.37763
GF4_C3_d38	p__Firmicutes	76.09519
GF4_C3_d38	p__Proteobacteria	23.90481
GF4_C3_d42	p__Firmicutes	86.67525
GF4_C3_d42	p__Proteobacteria	12.101
GF4_C3_d42	p__Actinobacteria	1.22375
GF4_C3_d43	p__Firmicutes	78.00183
GF4_C3_d43	p__Actinobacteria	11.6821
GF4_C3_d43	p__Proteobacteria	10.31607
GF4_C3_d44	p__Firmicutes	77.50881
GF4_C3_d44	p__Actinobacteria	15.21052
GF4_C3_d44	p__Proteobacteria	7.28067
GF4_C3_d45	p__Firmicutes	69.13473
GF4_C3_d45	p__Actinobacteria	19.36727
GF4_C3_d45	p__Proteobacteria	11.498
GF4_C3_d46	p__Firmicutes	83.06481
GF4_C3_d46	p__Proteobacteria	11.78026
GF4_C3_d46	p__Actinobacteria	5.15493
GF4_C3_LI	p__Actinobacteria	80.82215
GF4_C3_LI	p__Firmicutes	14.1783
GF4_C3_LI	p__Proteobacteria	4.99954
GF4_C3_SI	p__Actinobacteria	98.35113
GF4_C3_SI	p__Firmicutes	1.3562
GF4_C3_SI	p__Proteobacteria	0.29266
GF4_C4_d35	p__Firmicutes	80.5892
GF4_C4_d35	p__Proteobacteria	16.15025
GF4_C4_d35	p__Actinobacteria	3.26055
GF4_C4_d36	p__Firmicutes	89.5761
GF4_C4_d36	p__Proteobacteria	8.29099
GF4_C4_d36	p__Actinobacteria	2.13291
GF4_C4_d37	p__Firmicutes	65.48258
GF4_C4_d37	p__Proteobacteria	34.51742
GF4_C4_D39	p__Firmicutes	85.61207
GF4_C4_D39	p__Proteobacteria	13.86006
GF4_C4_D39	p__Actinobacteria	0.52787
GF4_C5_d43	p__Firmicutes	86.78223
GF4_C5_d43	p__Proteobacteria	13.13722
GF4_C5_d43	p__Actinobacteria	0.08055
GF4_C5_d45	p__Firmicutes	71.69311
GF4_C5_d45	p__Proteobacteria	16.81158
GF4_C5_d45	p__Actinobacteria	11.49531
GF4_C5_d46	p__Firmicutes	83.00318
GF4_C5_d46	p__Proteobacteria	10.20901
GF4_C5_d46	p__Actinobacteria	6.78781
GF4_C5_LI	p__Actinobacteria	88.52486
GF4_C5_LI	p__Firmicutes	8.69578
GF4_C5_LI	p__Proteobacteria	2.77936
GF4_C5_SI	p__Actinobacteria	100
GF4_Cdam_d16	p__Firmicutes	71.89862
GF4_Cdam_d16	p__Actinobacteria	22.93221
GF4_Cdam_d16	p__Proteobacteria	5.16917
GF4_Csire_d16	p__Firmicutes	60.3606
GF4_Csire_d16	p__Actinobacteria	36.16496
GF4_Csire_d16	p__Proteobacteria	3.47445
GF4_Csire_d2	p__Actinobacteria	53.16397
GF4_Csire_d2	p__Firmicutes	38.64854
GF4_Csire_d2	p__Proteobacteria	8.18749
GF4_INOC_GF45	p__Actinobacteria	64.44663
GF4_INOC_GF45	p__Firmicutes	28.29277
GF4_INOC_GF45	p__Proteobacteria	7.2606
GF5_A_DAM_D0	p__Proteobacteria	100
GF5_A_DAM_D24	p__Actinobacteria	56.22462
GF5_A_DAM_D24	p__Firmicutes	38.48056
GF5_A_DAM_D24	p__Proteobacteria	5.29482
GF5_A1_COLON_190815	p__Actinobacteria	67.74715
GF5_A1_COLON_190815	p__Firmicutes	29.63477
GF5_A1_COLON_190815	p__Proteobacteria	2.61809
GF5_A1_D46	p__Proteobacteria	89.6048
GF5_A1_D46	p__Firmicutes	9.14565
GF5_A1_D46	p__Actinobacteria	1.24955
GF5_A1_D47	p__Proteobacteria	54.99143
GF5_A1_D47	p__Firmicutes	44.05126
GF5_A1_D47	p__Actinobacteria	0.95731
GF5_A1_D48	p__Proteobacteria	100
GF5_A1_D79	p__Proteobacteria	89.72633
GF5_A1_D79	p__Actinobacteria	6.89586
GF5_A1_D79	p__Firmicutes	3.37781
GF5_A1_D80	p__Proteobacteria	99.43072
GF5_A1_D80	p__Actinobacteria	0.29311
GF5_A1_D80	p__Firmicutes	0.27618
GF5_A1_D81	p__Proteobacteria	97.81111
GF5_A1_D81	p__Firmicutes	1.85156
GF5_A1_D81	p__Actinobacteria	0.33733
GF5_A1_D83	p__Firmicutes	100
GF5_A1_D88	p__Firmicutes	48.01803
GF5_A1_D88	p__Proteobacteria	45.10979
GF5_A1_D88	p__Actinobacteria	6.87218
GF5_A2_COLON_190628	p__Firmicutes	100
GF5_A2_D46	p__Proteobacteria	94.37087
GF5_A2_D46	p__Firmicutes	4.33968
GF5_A2_D46	p__Actinobacteria	1.28945
GF5_A2_D48	p__Actinobacteria	69.6031
GF5_A2_D48	p__Firmicutes	23.21979
GF5_A2_D48	p__Proteobacteria	7.17711
GF5_A2_D79	p__Proteobacteria	87.57192
GF5_A2_D79	p__Actinobacteria	9.06376
GF5_A2_D79	p__Firmicutes	3.36432
GF5_A2_D80	p__Proteobacteria	100
GF5_A3_COLON_190628	p__Firmicutes	85.55444
GF5_A3_COLON_190628	p__Proteobacteria	14.44556
GF5_A3_D46	p__Proteobacteria	88.11358
GF5_A3_D46	p__Actinobacteria	6.6925
GF5_A3_D46	p__Firmicutes	5.19392
GF5_A4_D46	p__Proteobacteria	95.20882
GF5_A4_D46	p__Firmicutes	3.41918
GF5_A4_D46	p__Actinobacteria	1.372
GF5_A4_D48	p__Firmicutes	100
GF5_A5_D46	p__Proteobacteria	97.23958
GF5_A5_D46	p__Firmicutes	1.51628
GF5_A5_D46	p__Actinobacteria	1.24414
GF5_A5_D79	p__Proteobacteria	54.69699
GF5_A5_D79	p__Firmicutes	45.30301
GF5_A5_D80	p__Firmicutes	100
GF5_A6_D81	p__Proteobacteria	85.61308
GF5_A6_D81	p__Firmicutes	12.96479
GF5_A6_D81	p__Actinobacteria	1.42213
GF5_A6_D82	p__Firmicutes	58.9488
GF5_A6_D82	p__Proteobacteria	28.11026
GF5_A6_D82	p__Actinobacteria	12.94094
GF5_A7_COLON_190815	p__Actinobacteria	84.61875
GF5_A7_COLON_190815	p__Firmicutes	12.46527
GF5_A7_COLON_190815	p__Proteobacteria	2.91598
GF5_A7_D46	p__Proteobacteria	91.06258
GF5_A7_D46	p__Firmicutes	8.03493
GF5_A7_D46	p__Actinobacteria	0.9025
GF5_A7_D79	p__Firmicutes	88.90853
GF5_A7_D79	p__Proteobacteria	10.61838
GF5_A7_D79	p__Actinobacteria	0.47309
GF5_A7_D80	p__Firmicutes	60.58302
GF5_A7_D80	p__Proteobacteria	22.30684
GF5_A7_D80	p__Actinobacteria	17.11014
GF5_A7_D81	p__Firmicutes	82.77284
GF5_A7_D81	p__Actinobacteria	12.03925
GF5_A7_D81	p__Proteobacteria	5.1879
GF5_A7_D82	p__Actinobacteria	60.00185
GF5_A7_D82	p__Firmicutes	39.99815
GF5_A7_D83	p__Firmicutes	100
GF5_A7_D84	p__Firmicutes	94.48067
GF5_A7_D84	p__Proteobacteria	4.59724
GF5_A7_D84	p__Actinobacteria	0.92209
GF5_A7_D87	p__Firmicutes	50.88394
GF5_A7_D87	p__Actinobacteria	43.7685
GF5_A7_D87	p__Proteobacteria	5.34756
GF5_A8_COLON_190815	p__Actinobacteria	61.13288
GF5_A8_COLON_190815	p__Firmicutes	35.16954
GF5_A8_COLON_190815	p__Proteobacteria	3.69759
GF5_A8_D79	p__Proteobacteria	81.90129
GF5_A8_D79	p__Firmicutes	17.73513
GF5_A8_D79	p__Actinobacteria	0.36358
GF5_A8_D83	p__Firmicutes	100
GF5_A8_D87	p__Firmicutes	93.63518
GF5_A8_D87	p__Proteobacteria	4.25958
GF5_A8_D87	p__Actinobacteria	2.10524
GF5_B_COLON_M1	p__Proteobacteria	100
GF5_B_COLON_M2	p__Proteobacteria	80.37862
GF5_B_COLON_M2	p__Firmicutes	19.62138
GF5_B_COLON_P1	p__Actinobacteria	100
GF5_B_DAM_D3	p__Firmicutes	49.54122
GF5_B_DAM_D3	p__Actinobacteria	44.42415
GF5_B_DAM_D3	p__Proteobacteria	6.03463
GF5_B1_COLON_190815	p__Firmicutes	89.02195
GF5_B1_COLON_190815	p__Actinobacteria	6.1868
GF5_B1_COLON_190815	p__Proteobacteria	4.79125
GF5_B1_D80	p__Proteobacteria	97.7295
GF5_B1_D80	p__Firmicutes	2.2705
GF5_B1_D82	p__Proteobacteria	66.69783
GF5_B1_D82	p__Firmicutes	25.66591
GF5_B1_D82	p__Actinobacteria	7.63627
GF5_B1_D83	p__Proteobacteria	66.84689
GF5_B1_D83	p__Firmicutes	33.15311
GF5_B1_D84	p__Proteobacteria	63.4533
GF5_B1_D84	p__Firmicutes	36.5467
GF5_B2_D79	p__Proteobacteria	100
GF5_B2_D80	p__Proteobacteria	100
GF5_B3_COLON_190815	p__Firmicutes	83.16389
GF5_B3_COLON_190815	p__Actinobacteria	9.90658
GF5_B3_COLON_190815	p__Proteobacteria	6.92953
GF5_B3_D79	p__Proteobacteria	97.60101
GF5_B3_D79	p__Firmicutes	2.27953
GF5_B3_D79	p__Actinobacteria	0.11946
GF5_B3_D81	p__Firmicutes	92.29696
GF5_B3_D81	p__Proteobacteria	7.70304
GF5_B3_D82	p__Proteobacteria	51.33589
GF5_B3_D82	p__Firmicutes	48.66411
GF5_B3_D83	p__Proteobacteria	67.17882
GF5_B3_D83	p__Firmicutes	32.82118
GF5_B4_D79	p__Firmicutes	62.92896
GF5_B4_D79	p__Proteobacteria	36.42034
GF5_B4_D79	p__Actinobacteria	0.6507
GF5_B5_D79	p__Firmicutes	72.91035
GF5_B5_D79	p__Proteobacteria	26.6533
GF5_B5_D79	p__Actinobacteria	0.43635
GF5_B5_D80	p__Firmicutes	62.62711
GF5_B5_D80	p__Proteobacteria	37.37289
GF5_B6_COLON_190815	p__Firmicutes	71.65717
GF5_B6_COLON_190815	p__Actinobacteria	20.56245
GF5_B6_COLON_190815	p__Proteobacteria	7.78038
GF5_B6_D79	p__Proteobacteria	85.29699
GF5_B6_D79	p__Firmicutes	14.70301
GF5_B6_D84	p__Firmicutes	93.57764
GF5_B6_D84	p__Proteobacteria	6.06579
GF5_B6_D84	p__Actinobacteria	0.35657
GF5_B7_COLON_190815	p__Firmicutes	75.64917
GF5_B7_COLON_190815	p__Actinobacteria	12.86159
GF5_B7_COLON_190815	p__Proteobacteria	11.48924
GF5_B7_D79	p__Firmicutes	97.18658
GF5_B7_D79	p__Proteobacteria	2.66724
GF5_B7_D79	p__Actinobacteria	0.14619
GF5_B7_D80	p__Firmicutes	83.52085
GF5_B7_D80	p__Proteobacteria	16.46325
GF5_B7_D80	p__Actinobacteria	0.01591
GF5_B7_D82	p__Firmicutes	88.23158
GF5_B7_D82	p__Proteobacteria	11.76842
GF5_C_DAM_D24	p__Firmicutes	69.73492
GF5_C_DAM_D24	p__Actinobacteria	26.97307
GF5_C_DAM_D24	p__Proteobacteria	3.292
GF5_C_DAM_D3	p__Actinobacteria	52.13986
GF5_C_DAM_D3	p__Firmicutes	44.12509
GF5_C_DAM_D3	p__Proteobacteria	3.73505
GF5_C1_COLON_190628	p__Firmicutes	82.86584
GF5_C1_COLON_190628	p__Proteobacteria	16.16674
GF5_C1_COLON_190628	p__Actinobacteria	0.96743
GF5_C1_COLON_190815	p__Proteobacteria	78.81677
GF5_C1_COLON_190815	p__Firmicutes	21.18323
GF5_C1_D46	p__Proteobacteria	89.38125
GF5_C1_D46	p__Firmicutes	10.59744
GF5_C1_D46	p__Actinobacteria	0.02131
GF5_C1_D47	p__Proteobacteria	72.24647
GF5_C1_D47	p__Firmicutes	27.61766
GF5_C1_D47	p__Actinobacteria	0.13587
GF5_C1_D48	p__Firmicutes	46.95833
GF5_C1_D48	p__Proteobacteria	42.91769
GF5_C1_D48	p__Actinobacteria	10.12398
GF5_C2_COLON_190815	p__Proteobacteria	100
GF5_C2_D46	p__Proteobacteria	89.19416
GF5_C2_D46	p__Firmicutes	10.05695
GF5_C2_D46	p__Actinobacteria	0.74889
GF5_C3_COLON_190628	p__Firmicutes	78.03324
GF5_C3_COLON_190628	p__Proteobacteria	21.96676
GF5_C3_COLON_190815	p__Proteobacteria	100
GF5_C3_D46	p__Proteobacteria	96.9866
GF5_C3_D46	p__Firmicutes	1.70975
GF5_C3_D46	p__Actinobacteria	1.30364
GF5_C4_COLON_190628	p__Firmicutes	59.84067
GF5_C4_COLON_190628	p__Proteobacteria	40.15933
GF5_C4_D46	p__Proteobacteria	83.58961
GF5_C4_D46	p__Firmicutes	15.64176
GF5_C4_D46	p__Actinobacteria	0.76863
GF5_C4_D47	p__Proteobacteria	93.87355
GF5_C4_D47	p__Firmicutes	6.12645
GF5_C5_COLON_190628	p__Firmicutes	71.96499
GF5_C5_COLON_190628	p__Proteobacteria	28.03501
GF5_C5_D47	p__Proteobacteria	96.24593
GF5_C5_D47	p__Actinobacteria	2.37838
GF5_C5_D47	p__Firmicutes	1.37569
GF5_C6_D46	p__Proteobacteria	97.54577
GF5_C6_D46	p__Actinobacteria	1.64819
GF5_C6_D46	p__Firmicutes	0.80604
GF5_COLON_A1	p__Proteobacteria	100
GF5_COLON_A2	p__Proteobacteria	100
GF6_A1_COLON_D54	p__Firmicutes	81.28818
GF6_A1_COLON_D54	p__Proteobacteria	18.71182
GF6_A1_COLON_D88	p__Proteobacteria	76.96682
GF6_A1_COLON_D88	p__Firmicutes	23.03318
GF6_A1_D53	p__Proteobacteria	78.88174
GF6_A1_D53	p__Firmicutes	19.86886
GF6_A1_D53	p__Actinobacteria	1.2494
GF6_A1_D87	p__Firmicutes	58.26728
GF6_A1_D87	p__Proteobacteria	41.73272
GF6_A2_COLON_D105	p__Firmicutes	77.51842
GF6_A2_COLON_D105	p__Actinobacteria	21.83993
GF6_A2_COLON_D105	p__Proteobacteria	0.64164
GF6_A2_COLON_D54	p__Firmicutes	70.06787
GF6_A2_COLON_D54	p__Proteobacteria	29.72282
GF6_A2_COLON_D54	p__Actinobacteria	0.20931
GF6_A2_D51	p__Proteobacteria	86.31281
GF6_A2_D51	p__Firmicutes	13.68719
GF6_A2_D52	p__Proteobacteria	100
GF6_A2_D87	p__Proteobacteria	70.80727
GF6_A2_D87	p__Firmicutes	16.59299
GF6_A2_D87	p__Actinobacteria	12.59974
GF6_A2_D93	p__Firmicutes	72.61228
GF6_A2_D93	p__Proteobacteria	25.57389
GF6_A2_D93	p__Actinobacteria	1.81383
GF6_A3_COLON_D54	p__Firmicutes	83.12764
GF6_A3_COLON_D54	p__Proteobacteria	16.87236
GF6_A3_COLON_D88	p__Proteobacteria	93.91764
GF6_A3_COLON_D88	p__Firmicutes	6.08236
GF6_A3_D51	p__Proteobacteria	82.11532
GF6_A3_D51	p__Actinobacteria	11.91587
GF6_A3_D51	p__Firmicutes	5.9688
GF6_A3_D52	p__Proteobacteria	74.44219
GF6_A3_D52	p__Firmicutes	24.75062
GF6_A3_D52	p__Actinobacteria	0.80719
GF6_A3_D53	p__Proteobacteria	64.46915
GF6_A3_D53	p__Firmicutes	33.31576
GF6_A3_D53	p__Actinobacteria	2.21508
GF6_A3_D87	p__Proteobacteria	100
GF6_A4_COLON_D105	p__Firmicutes	76.82394
GF6_A4_COLON_D105	p__Actinobacteria	22.21706
GF6_A4_COLON_D105	p__Proteobacteria	0.959
GF6_A4_COLON_D54	p__Firmicutes	55.60658
GF6_A4_COLON_D54	p__Proteobacteria	44.39342
GF6_A4_D51	p__Proteobacteria	71.26042
GF6_A4_D51	p__Firmicutes	28.73958
GF6_A4_D53	p__Proteobacteria	75.42938
GF6_A4_D53	p__Firmicutes	22.06905
GF6_A4_D53	p__Actinobacteria	2.50157
GF6_A4_D93	p__Firmicutes	80.89322
GF6_A4_D93	p__Proteobacteria	17.16456
GF6_A4_D93	p__Actinobacteria	1.94222
GF6_A5_COLON_D105	p__Firmicutes	70.70019
GF6_A5_COLON_D105	p__Actinobacteria	27.7575
GF6_A5_COLON_D105	p__Proteobacteria	1.5423
GF6_A5_D51	p__Proteobacteria	83.02469
GF6_A5_D51	p__Firmicutes	16.97531
GF6_A5_D87	p__Proteobacteria	93.52004
GF6_A5_D87	p__Actinobacteria	6.47996
GF6_A5_D90	p__Proteobacteria	47.57398
GF6_A5_D90	p__Actinobacteria	32.65667
GF6_A5_D90	p__Firmicutes	19.76935
GF6_A5_D91	p__Firmicutes	48.19556
GF6_A5_D91	p__Proteobacteria	44.20969
GF6_A5_D91	p__Actinobacteria	7.59475
GF6_A6_COLON_D105	p__Firmicutes	84.87168
GF6_A6_COLON_D105	p__Actinobacteria	13.38067
GF6_A6_COLON_D105	p__Proteobacteria	1.74764
GF6_A6_COLON_D54	p__Firmicutes	83.61007
GF6_A6_COLON_D54	p__Proteobacteria	15.96755
GF6_A6_COLON_D54	p__Actinobacteria	0.42237
GF6_A6_D53	p__Proteobacteria	74.89439
GF6_A6_D53	p__Firmicutes	24.1925
GF6_A6_D53	p__Actinobacteria	0.91311
GF6_A6_D87	p__Proteobacteria	93.49071
GF6_A6_D87	p__Firmicutes	6.50929
GF6_A6_D88	p__Proteobacteria	89.91839
GF6_A6_D88	p__Firmicutes	10.08161
GF6_A6_D91	p__Firmicutes	72.6669
GF6_A6_D91	p__Proteobacteria	26.04317
GF6_A6_D91	p__Actinobacteria	1.28994
GF6_A7_D87	p__Proteobacteria	100
GF6_A8_COLON_D105	p__Firmicutes	82.06619
GF6_A8_COLON_D105	p__Actinobacteria	16.7386
GF6_A8_COLON_D105	p__Proteobacteria	1.19521
GF6_A8_COLON_D54	p__Firmicutes	93.15302
GF6_A8_COLON_D54	p__Proteobacteria	6.84698
GF6_A8_D51	p__Proteobacteria	92.30057
GF6_A8_D51	p__Firmicutes	5.99787
GF6_A8_D51	p__Actinobacteria	1.70156
GF6_A8_D52	p__Proteobacteria	92.35105
GF6_A8_D52	p__Firmicutes	7.64895
GF6_A8_D53	p__Firmicutes	58.81001
GF6_A8_D53	p__Proteobacteria	37.52928
GF6_A8_D53	p__Actinobacteria	3.66071
GF6_A8_D89	p__Firmicutes	55.77404
GF6_A8_D89	p__Proteobacteria	43.71378
GF6_A8_D89	p__Actinobacteria	0.51218
GF6_A8_D91	p__Firmicutes	77.26038
GF6_A8_D91	p__Actinobacteria	13.16728
GF6_A8_D91	p__Proteobacteria	9.57233
GF6_A8_D93	p__Firmicutes	77.57665
GF6_A8_D93	p__Proteobacteria	19.59721
GF6_A8_D93	p__Actinobacteria	2.82614
GF6_ADAM_D0	p__Firmicutes	66.99417
GF6_ADAM_D0	p__Proteobacteria	31.16246
GF6_ADAM_D0	p__Actinobacteria	1.84337
GF6_ASIRE_D57	p__Actinobacteria	60.90151
GF6_ASIRE_D57	p__Firmicutes	34.80146
GF6_ASIRE_D57	p__Proteobacteria	4.29702
GF6_B_DAM_D22	p__Actinobacteria	55.50471
GF6_B_DAM_D22	p__Firmicutes	39.9868
GF6_B_DAM_D22	p__Proteobacteria	4.50849
GF6_B1_D63	p__Proteobacteria	96.77514
GF6_B1_D63	p__Actinobacteria	1.85168
GF6_B1_D63	p__Firmicutes	1.37318
GF6_B1_D64	p__Proteobacteria	95.31826
GF6_B1_D64	p__Firmicutes	2.76584
GF6_B1_D64	p__Actinobacteria	1.91589
GF6_B1_D66	p__Firmicutes	100
GF6_B1_D87	p__Proteobacteria	100
GF6_B1_D89	p__Actinobacteria	58.22707
GF6_B1_D89	p__Firmicutes	35.55714
GF6_B1_D89	p__Proteobacteria	6.2158
GF6_B1_D91	p__Firmicutes	71.43111
GF6_B1_D91	p__Actinobacteria	22.20171
GF6_B1_D91	p__Proteobacteria	6.36718
GF6_B1_D93	p__Proteobacteria	56.01103
GF6_B1_D93	p__Firmicutes	41.81545
GF6_B1_D93	p__Actinobacteria	2.17353
GF6_B10_D63	p__Proteobacteria	98.54032
GF6_B10_D63	p__Firmicutes	1.18549
GF6_B10_D63	p__Actinobacteria	0.27419
GF6_B10_D64	p__Proteobacteria	91.96378
GF6_B10_D64	p__Firmicutes	7.16427
GF6_B10_D64	p__Actinobacteria	0.87194
GF6_B2_COLON_D105	p__Firmicutes	75.10439
GF6_B2_COLON_D105	p__Actinobacteria	22.18197
GF6_B2_COLON_D105	p__Proteobacteria	2.71364
GF6_B2_D63	p__Proteobacteria	55.57515
GF6_B2_D63	p__Firmicutes	43.56817
GF6_B2_D63	p__Actinobacteria	0.85669
GF6_B2_D66	p__Proteobacteria	78.40132
GF6_B2_D66	p__Firmicutes	21.59868
GF6_B2_D87	p__Proteobacteria	83.4369
GF6_B2_D87	p__Firmicutes	16.5631
GF6_B2_D89	p__Actinobacteria	69.18771
GF6_B2_D89	p__Firmicutes	30.81229
GF6_B3_COLON_D105	p__Firmicutes	73.16219
GF6_B3_COLON_D105	p__Actinobacteria	24.89896
GF6_B3_COLON_D105	p__Proteobacteria	1.93885
GF6_B3_D63	p__Proteobacteria	94.90952
GF6_B3_D63	p__Firmicutes	3.86507
GF6_B3_D63	p__Actinobacteria	1.22541
GF6_B3_D66	p__Firmicutes	83.37041
GF6_B3_D66	p__Proteobacteria	16.32973
GF6_B3_D66	p__Actinobacteria	0.29986
GF6_B3_D87	p__Proteobacteria	70.74205
GF6_B3_D87	p__Firmicutes	27.72187
GF6_B3_D87	p__Actinobacteria	1.53608
GF6_B3_D89	p__Proteobacteria	100
GF6_B3_D91	p__Firmicutes	87.45821
GF6_B3_D91	p__Actinobacteria	12.54179
GF6_B3_D93	p__Actinobacteria	48.41796
GF6_B3_D93	p__Firmicutes	47.30793
GF6_B3_D93	p__Proteobacteria	4.27411
GF6_B4_COLON_D105	p__Firmicutes	68.73326
GF6_B4_COLON_D105	p__Actinobacteria	28.72467
GF6_B4_COLON_D105	p__Proteobacteria	2.54208
GF6_B4_D64	p__Proteobacteria	91.69195
GF6_B4_D64	p__Firmicutes	6.16069
GF6_B4_D64	p__Actinobacteria	2.14736
GF6_B4_D66	p__Firmicutes	100
GF6_B4_D87	p__Proteobacteria	73.18462
GF6_B4_D87	p__Firmicutes	25.27604
GF6_B4_D87	p__Actinobacteria	1.53934
GF6_B4_D89	p__Firmicutes	59.1325
GF6_B4_D89	p__Actinobacteria	40.8675
GF6_B4_D93	p__Firmicutes	61.29875
GF6_B4_D93	p__Actinobacteria	28.33239
GF6_B4_D93	p__Proteobacteria	10.36886
GF6_B5_COLON_D105	p__Firmicutes	71.39268
GF6_B5_COLON_D105	p__Actinobacteria	25.708
GF6_B5_COLON_D105	p__Proteobacteria	2.89932
GF6_B5_D66	p__Firmicutes	100
GF6_B5_D90	p__Actinobacteria	65.1004
GF6_B5_D90	p__Firmicutes	34.8996
GF6_B5_D91	p__Actinobacteria	67.8098
GF6_B5_D91	p__Firmicutes	32.1902
GF6_B6_COLON_D105	p__Firmicutes	71.25636
GF6_B6_COLON_D105	p__Actinobacteria	25.53486
GF6_B6_COLON_D105	p__Proteobacteria	3.20878
GF6_B6_D63	p__Proteobacteria	91.59195
GF6_B6_D63	p__Firmicutes	7.34992
GF6_B6_D63	p__Actinobacteria	1.05813
GF6_B6_D64	p__Proteobacteria	90.47678
GF6_B6_D64	p__Firmicutes	8.15577
GF6_B6_D64	p__Actinobacteria	1.36745
GF6_B6_D66	p__Firmicutes	90.61277
GF6_B6_D66	p__Proteobacteria	9.38723
GF6_B6_D87	p__Proteobacteria	100
GF6_B6_D90	p__Actinobacteria	55.92411
GF6_B6_D90	p__Firmicutes	44.07589
GF6_B6_D91	p__Firmicutes	82.13645
GF6_B6_D91	p__Actinobacteria	17.86355
GF6_B6_D93	p__Firmicutes	60.66779
GF6_B6_D93	p__Proteobacteria	38.31445
GF6_B6_D93	p__Actinobacteria	1.01776
GF6_B7_COLON_D105	p__Firmicutes	84.80384
GF6_B7_COLON_D105	p__Actinobacteria	12.40464
GF6_B7_COLON_D105	p__Proteobacteria	2.79152
GF6_B7_D63	p__Proteobacteria	81.78272
GF6_B7_D63	p__Firmicutes	16.88059
GF6_B7_D63	p__Actinobacteria	1.33669
GF6_B7_D66	p__Firmicutes	77.53774
GF6_B7_D66	p__Proteobacteria	22.46226
GF6_B7_D87	p__Proteobacteria	98.96089
GF6_B7_D87	p__Firmicutes	1.03911
GF6_B7_D90	p__Actinobacteria	62.71699
GF6_B7_D90	p__Firmicutes	37.28301
GF6_B7_D91	p__Actinobacteria	100
GF6_B7_D93	p__Firmicutes	81.86983
GF6_B7_D93	p__Proteobacteria	18.13017
GF6_B8_COLON_D105	p__Firmicutes	82.91517
GF6_B8_COLON_D105	p__Actinobacteria	11.58468
GF6_B8_COLON_D105	p__Proteobacteria	5.50015
GF6_B8_D63	p__Proteobacteria	94.59574
GF6_B8_D63	p__Firmicutes	4.0756
GF6_B8_D63	p__Actinobacteria	1.32866
GF6_B8_D66	p__Firmicutes	84.98462
GF6_B8_D66	p__Proteobacteria	15.01538
GF6_B8_D91	p__Firmicutes	87.88785
GF6_B8_D91	p__Proteobacteria	11.46753
GF6_B8_D91	p__Actinobacteria	0.64463
GF6_B9_D66	p__Firmicutes	92.40079
GF6_B9_D66	p__Proteobacteria	7.59921
GF6_GFPBS1_COLON	p__Firmicutes	100
GF6_GFPBS2_COLON	p__Firmicutes	100
GF6_GFPBS3_COLON	p__Firmicutes	100
GF6_INOC	p__Actinobacteria	49.122
GF6_INOC	p__Firmicutes	42.74161
GF6_INOC	p__Proteobacteria	8.1364
GF6_WATER_H11	p__Actinobacteria	77.69976
GF6_WATER_H11	p__Firmicutes	13.0856
GF6_WATER_H11	p__Proteobacteria	9.21464
GF7_A1_COLON_D47	p__Firmicutes	82.35679
GF7_A1_COLON_D47	p__Proteobacteria	9.31484
GF7_A1_COLON_D47	p__Bacteroidetes	6.64368
GF7_A1_COLON_D47	p__Verrucomicrobia	1.68468
GF7_A3_COLON_D47	p__Firmicutes	78.11987
GF7_A3_COLON_D47	p__Proteobacteria	21.88013
GF7_A4_COLON_D47	p__Firmicutes	93.19266
GF7_A4_COLON_D47	p__Proteobacteria	6.80734
GF7_A5_COLON_D47	p__Firmicutes	96.12533
GF7_A5_COLON_D47	p__Proteobacteria	3.87467
GF7_A6_COLON_D47	p__Firmicutes	92.96064
GF7_A6_COLON_D47	p__Proteobacteria	7.03936
GF7_A7_COLON_D47	p__Firmicutes	82.93775
GF7_A7_COLON_D47	p__Proteobacteria	17.06225
GF7_ADAM_D0	p__Actinobacteria	100
GF7_ADAM_D5	p__Firmicutes	53.03727
GF7_ADAM_D5	p__Actinobacteria	41.13349
GF7_ADAM_D5	p__Proteobacteria	5.82924
GF7_ADAM_D78	p__Actinobacteria	50.36411
GF7_ADAM_D78	p__Firmicutes	43.1915
GF7_ADAM_D78	p__Proteobacteria	6.44438
GF7_ASIRE_D36	p__Firmicutes	77.58599
GF7_ASIRE_D36	p__Proteobacteria	20.60929
